order_id,total_price,time,quantity,time_date,time_hour
47019,480000,2024-10-01T18:41:00.000+07:00,9,2024-10-01,18
47269,170000,2024-10-03T15:52:00.000+07:00,3,2024-10-03,15
47527,420000,2024-10-05T15:28:00.000+07:00,8,2024-10-05,15
47617,535000,2024-10-05T13:19:00.000+07:00,10,2024-10-05,13
48395,190000,2024-10-10T18:08:00.000+07:00,4,2024-10-10,18
48457,315000,2024-10-10T14:53:00.000+07:00,8,2024-10-10,14
48586,265000,2024-10-11T18:27:00.000+07:00,7,2024-10-11,18
48600,705000,2024-10-11T10:18:00.000+07:00,12,2024-10-11,10
48727,375000,2024-10-13T08:07:00.000+07:00,6,2024-10-13,8
49443,500000,2024-10-17T20:06:00.000+07:00,8,2024-10-17,20
49697,250000,2024-10-18T16:32:00.000+07:00,5,2024-10-18,16
50513,100000,2024-10-23T20:14:00.000+07:00,2,2024-10-23,20
50987,310000,2024-10-26T08:29:00.000+07:00,6,2024-10-26,8
51034,585000,2024-10-27T08:39:00.000+07:00,12,2024-10-27,8
51107,225000,2024-10-27T09:29:00.000+07:00,6,2024-10-27,9
51622,340000,2024-10-30T13:14:00.000+07:00,8,2024-10-30,13
51647,140000,2024-10-31T16:52:00.000+07:00,3,2024-10-31,16
51888,50000,2024-11-01T21:21:00.000+07:00,2,2024-11-01,21
52181,90000,2024-11-03T17:25:00.000+07:00,2,2024-11-03,17
52230,85000,2024-11-04T21:39:00.000+07:00,2,2024-11-04,21
52401,270000,2024-11-04T22:38:00.000+07:00,7,2024-11-04,22
52511,320000,2024-11-05T11:00:00.000+07:00,6,2024-11-05,11
52779,410000,2024-11-06T22:50:00.000+07:00,9,2024-11-06,22
52798,215000,2024-11-07T14:37:00.000+07:00,4,2024-11-07,14
53167,430000,2024-11-09T20:14:00.000+07:00,6,2024-11-09,20
53658,405000,2024-11-12T18:25:00.000+07:00,8,2024-11-12,18
53703,435000,2024-11-12T20:38:00.000+07:00,9,2024-11-12,20
53799,150000,2024-11-13T12:48:00.000+07:00,3,2024-11-13,12
54014,230000,2024-11-14T17:29:00.000+07:00,7,2024-11-14,17
54179,430000,2024-11-15T14:32:00.000+07:00,6,2024-11-15,14
54296,360000,2024-11-16T22:39:00.000+07:00,6,2024-11-16,22
54583,340000,2024-11-18T21:56:00.000+07:00,6,2024-11-18,21
54596,120000,2024-11-18T15:13:00.000+07:00,3,2024-11-18,15
55782,485000,2024-11-26T15:19:00.000+07:00,9,2024-11-26,15
55857,320000,2024-11-27T18:22:00.000+07:00,6,2024-11-27,18
56416,40000,2024-12-01T14:03:00.000+07:00,1,2024-12-01,14
56472,210000,2024-12-01T13:01:00.000+07:00,4,2024-12-01,13
56673,285000,2024-12-02T08:46:00.000+07:00,6,2024-12-02,8
56919,160000,2024-12-04T17:11:00.000+07:00,2,2024-12-04,17
57086,500000,2024-12-06T13:09:00.000+07:00,11,2024-12-06,13
57325,435000,2024-12-07T15:03:00.000+07:00,9,2024-12-07,15
57507,90000,2024-12-09T14:16:00.000+07:00,2,2024-12-09,14
57521,430000,2024-12-09T22:41:00.000+07:00,7,2024-12-09,22
57722,235000,2024-12-10T16:30:00.000+07:00,5,2024-12-10,16
57946,300000,2024-12-12T11:03:00.000+07:00,6,2024-12-12,11
58446,50000,2024-12-15T16:06:00.000+07:00,1,2024-12-15,16
58608,135000,2024-12-16T18:37:00.000+07:00,3,2024-12-16,18
58828,170000,2024-12-18T20:20:00.000+07:00,6,2024-12-18,20
59141,150000,2024-12-20T13:20:00.000+07:00,3,2024-12-20,13
59142,360000,2024-12-20T10:57:00.000+07:00,6,2024-12-20,10
59282,100000,2024-12-21T09:33:00.000+07:00,2,2024-12-21,9
59398,370000,2024-12-22T17:12:00.000+07:00,7,2024-12-22,17
59634,340000,2024-12-23T17:46:00.000+07:00,6,2024-12-23,17
59718,60000,2024-12-24T09:14:00.000+07:00,2,2024-12-24,9
60227,460000,2024-12-27T19:23:00.000+07:00,9,2024-12-27,19
60256,350000,2024-12-27T21:59:00.000+07:00,7,2024-12-27,21
60623,195000,2024-12-30T17:19:00.000+07:00,5,2024-12-30,17
168,95000,2024-01-02T20:40:00.000+07:00,3,2024-01-02,20
351,275000,2024-01-04T18:05:00.000+07:00,7,2024-01-04,18
540,120000,2024-01-06T20:23:00.000+07:00,3,2024-01-06,20
606,35000,2024-01-07T10:32:00.000+07:00,1,2024-01-07,10
761,260000,2024-01-08T14:59:00.000+07:00,5,2024-01-08,14
766,365000,2024-01-08T15:46:00.000+07:00,9,2024-01-08,15
1283,160000,2024-01-14T10:00:00.000+07:00,4,2024-01-14,10
1420,235000,2024-01-16T16:50:00.000+07:00,4,2024-01-16,16
1441,540000,2024-01-16T21:28:00.000+07:00,9,2024-01-16,21
1450,590000,2024-01-16T14:36:00.000+07:00,9,2024-01-16,14
1732,490000,2024-01-19T12:41:00.000+07:00,9,2024-01-19,12
2688,275000,2024-01-29T14:21:00.000+07:00,5,2024-01-29,14
2754,100000,2024-01-29T17:56:00.000+07:00,2,2024-01-29,17
2956,275000,2024-01-31T12:26:00.000+07:00,6,2024-01-31,12
3034,510000,2024-02-01T19:58:00.000+07:00,11,2024-02-01,19
3319,200000,2024-02-04T22:06:00.000+07:00,5,2024-02-04,22
3603,575000,2024-02-08T17:47:00.000+07:00,10,2024-02-08,17
3653,550000,2024-02-08T09:45:00.000+07:00,11,2024-02-08,9
3682,185000,2024-02-08T12:28:00.000+07:00,3,2024-02-08,12
4269,435000,2024-02-14T10:24:00.000+07:00,9,2024-02-14,10
4358,200000,2024-02-15T13:01:00.000+07:00,4,2024-02-15,13
4398,370000,2024-02-15T10:12:00.000+07:00,9,2024-02-15,10
4563,105000,2024-02-17T22:51:00.000+07:00,3,2024-02-17,22
4881,70000,2024-02-19T15:54:00.000+07:00,2,2024-02-19,15
5065,510000,2024-02-21T14:37:00.000+07:00,11,2024-02-21,14
5103,480000,2024-02-22T21:51:00.000+07:00,9,2024-02-22,21
5354,160000,2024-02-25T11:16:00.000+07:00,2,2024-02-25,11
5583,445000,2024-02-27T13:25:00.000+07:00,9,2024-02-27,13
5656,230000,2024-02-28T10:39:00.000+07:00,7,2024-02-28,10
6265,505000,2024-03-06T22:38:00.000+07:00,11,2024-03-06,22
6369,425000,2024-03-06T18:44:00.000+07:00,9,2024-03-06,18
6616,35000,2024-03-09T19:53:00.000+07:00,1,2024-03-09,19
7718,60000,2024-03-19T18:34:00.000+07:00,2,2024-03-19,18
7746,470000,2024-03-19T22:14:00.000+07:00,9,2024-03-19,22
7758,365000,2024-03-19T17:15:00.000+07:00,9,2024-03-19,17
7917,140000,2024-03-21T14:40:00.000+07:00,2,2024-03-21,14
8005,210000,2024-03-22T08:17:00.000+07:00,6,2024-03-22,8
8018,265000,2024-03-22T22:40:00.000+07:00,6,2024-03-22,22
8081,670000,2024-03-23T08:55:00.000+07:00,14,2024-03-23,8
8167,185000,2024-03-23T13:53:00.000+07:00,4,2024-03-23,13
8172,390000,2024-03-23T21:14:00.000+07:00,8,2024-03-23,21
8502,255000,2024-03-26T19:36:00.000+07:00,6,2024-03-26,19
8765,390000,2024-03-30T15:47:00.000+07:00,7,2024-03-30,15
9380,190000,2024-04-05T09:43:00.000+07:00,6,2024-04-05,9
9507,710000,2024-04-07T16:43:00.000+07:00,11,2024-04-07,16
9703,255000,2024-04-09T13:51:00.000+07:00,5,2024-04-09,13
9878,435000,2024-04-11T08:29:00.000+07:00,8,2024-04-11,8
10122,55000,2024-04-13T13:59:00.000+07:00,1,2024-04-13,13
10206,470000,2024-04-15T16:42:00.000+07:00,10,2024-04-15,16
10439,330000,2024-04-18T10:01:00.000+07:00,7,2024-04-18,10
10676,475000,2024-04-20T16:09:00.000+07:00,10,2024-04-20,16
10693,150000,2024-04-20T14:11:00.000+07:00,4,2024-04-20,14
11394,265000,2024-04-27T15:46:00.000+07:00,5,2024-04-27,15
11610,330000,2024-04-30T12:45:00.000+07:00,6,2024-04-30,12
11794,690000,2024-05-01T19:31:00.000+07:00,11,2024-05-01,19
11858,140000,2024-05-01T15:55:00.000+07:00,3,2024-05-01,15
12611,165000,2024-05-04T18:05:00.000+07:00,3,2024-05-04,18
12651,330000,2024-05-05T11:18:00.000+07:00,5,2024-05-05,11
12834,120000,2024-05-05T22:16:00.000+07:00,2,2024-05-05,22
12942,105000,2024-05-06T19:38:00.000+07:00,3,2024-05-06,19
13052,465000,2024-05-07T13:35:00.000+07:00,10,2024-05-07,13
13865,455000,2024-05-10T12:11:00.000+07:00,10,2024-05-10,12
13942,430000,2024-05-10T22:33:00.000+07:00,9,2024-05-10,22
14095,275000,2024-05-11T19:23:00.000+07:00,6,2024-05-11,19
14362,80000,2024-05-12T22:06:00.000+07:00,2,2024-05-12,22
14811,560000,2024-05-13T14:21:00.000+07:00,12,2024-05-13,14
14961,50000,2024-05-14T15:24:00.000+07:00,1,2024-05-14,15
15051,390000,2024-05-14T19:23:00.000+07:00,9,2024-05-14,19
15086,425000,2024-05-14T12:47:00.000+07:00,9,2024-05-14,12
15226,140000,2024-05-15T08:04:00.000+07:00,3,2024-05-15,8
15236,150000,2024-05-15T10:26:00.000+07:00,3,2024-05-15,10
15298,270000,2024-05-15T22:04:00.000+07:00,6,2024-05-15,22
15661,210000,2024-05-16T09:29:00.000+07:00,5,2024-05-16,9
15748,285000,2024-05-17T15:42:00.000+07:00,8,2024-05-17,15
15878,135000,2024-05-17T20:01:00.000+07:00,3,2024-05-17,20
16027,650000,2024-05-18T22:18:00.000+07:00,13,2024-05-18,22
16037,130000,2024-05-18T11:41:00.000+07:00,4,2024-05-18,11
16176,70000,2024-05-19T11:09:00.000+07:00,1,2024-05-19,11
16425,100000,2024-05-20T09:15:00.000+07:00,2,2024-05-20,9
16681,45000,2024-05-21T08:46:00.000+07:00,1,2024-05-21,8
16884,30000,2024-05-22T18:28:00.000+07:00,1,2024-05-22,18
17161,70000,2024-05-23T18:00:00.000+07:00,1,2024-05-23,18
17492,465000,2024-05-24T09:10:00.000+07:00,8,2024-05-24,9
18150,150000,2024-05-27T11:59:00.000+07:00,3,2024-05-27,11
18156,195000,2024-05-27T14:40:00.000+07:00,5,2024-05-27,14
18162,150000,2024-05-27T18:20:00.000+07:00,3,2024-05-27,18
18666,50000,2024-05-29T10:43:00.000+07:00,2,2024-05-29,10
18754,320000,2024-05-29T16:26:00.000+07:00,6,2024-05-29,16
18998,280000,2024-05-30T12:35:00.000+07:00,6,2024-05-30,12
19417,385000,2024-06-01T19:03:00.000+07:00,7,2024-06-01,19
19710,150000,2024-06-02T22:54:00.000+07:00,3,2024-06-02,22
19895,25000,2024-06-03T12:54:00.000+07:00,1,2024-06-03,12
20381,265000,2024-06-05T20:26:00.000+07:00,6,2024-06-05,20
20433,265000,2024-06-05T22:22:00.000+07:00,5,2024-06-05,22
20770,85000,2024-06-06T12:58:00.000+07:00,3,2024-06-06,12
21364,575000,2024-06-08T17:12:00.000+07:00,11,2024-06-08,17
21411,85000,2024-06-08T10:02:00.000+07:00,2,2024-06-08,10
21468,155000,2024-06-09T22:30:00.000+07:00,4,2024-06-09,22
21592,50000,2024-06-09T18:33:00.000+07:00,1,2024-06-09,18
21680,415000,2024-06-09T09:43:00.000+07:00,8,2024-06-09,9
21802,140000,2024-06-10T11:58:00.000+07:00,2,2024-06-10,11
21915,355000,2024-06-10T14:38:00.000+07:00,10,2024-06-10,14
22258,380000,2024-06-12T10:10:00.000+07:00,7,2024-06-12,10
22371,345000,2024-06-12T15:20:00.000+07:00,7,2024-06-12,15
22917,200000,2024-06-14T17:54:00.000+07:00,6,2024-06-14,17
23229,45000,2024-06-16T19:17:00.000+07:00,1,2024-06-16,19
23256,360000,2024-06-16T20:33:00.000+07:00,8,2024-06-16,20
23308,350000,2024-06-16T11:48:00.000+07:00,6,2024-06-16,11
23395,560000,2024-06-16T09:09:00.000+07:00,11,2024-06-16,9
23420,50000,2024-06-16T21:04:00.000+07:00,2,2024-06-16,21
23497,180000,2024-06-17T15:28:00.000+07:00,4,2024-06-17,15
23650,540000,2024-06-17T13:33:00.000+07:00,9,2024-06-17,13
23797,235000,2024-06-18T21:05:00.000+07:00,5,2024-06-18,21
24039,140000,2024-06-19T11:25:00.000+07:00,2,2024-06-19,11
24396,210000,2024-06-21T13:32:00.000+07:00,6,2024-06-21,13
24862,120000,2024-06-23T16:11:00.000+07:00,3,2024-06-23,16
24903,280000,2024-06-23T10:24:00.000+07:00,6,2024-06-23,10
25146,60000,2024-06-24T10:59:00.000+07:00,2,2024-06-24,10
25482,425000,2024-06-25T12:45:00.000+07:00,9,2024-06-25,12
25550,275000,2024-06-25T12:13:00.000+07:00,6,2024-06-25,12
25665,400000,2024-06-26T15:15:00.000+07:00,8,2024-06-26,15
26060,360000,2024-06-27T19:47:00.000+07:00,9,2024-06-27,19
26258,175000,2024-06-28T11:14:00.000+07:00,4,2024-06-28,11
26267,240000,2024-06-28T16:57:00.000+07:00,3,2024-06-28,16
26308,395000,2024-06-28T15:44:00.000+07:00,7,2024-06-28,15
26566,300000,2024-06-29T12:57:00.000+07:00,4,2024-06-29,12
26574,360000,2024-06-29T11:04:00.000+07:00,8,2024-06-29,11
27423,360000,2024-07-03T08:11:00.000+07:00,6,2024-07-03,8
27859,40000,2024-07-05T16:19:00.000+07:00,1,2024-07-05,16
27861,245000,2024-07-05T21:07:00.000+07:00,6,2024-07-05,21
27883,160000,2024-07-05T14:21:00.000+07:00,2,2024-07-05,14
27959,140000,2024-07-05T22:52:00.000+07:00,3,2024-07-05,22
28006,255000,2024-07-06T14:42:00.000+07:00,6,2024-07-06,14
28030,350000,2024-07-06T15:31:00.000+07:00,7,2024-07-06,15
28649,225000,2024-07-08T16:19:00.000+07:00,6,2024-07-08,16
28738,325000,2024-07-09T13:21:00.000+07:00,7,2024-07-09,13
28882,145000,2024-07-10T18:45:00.000+07:00,4,2024-07-10,18
28979,295000,2024-07-10T14:01:00.000+07:00,7,2024-07-10,14
29186,295000,2024-07-11T10:03:00.000+07:00,8,2024-07-11,10
29720,375000,2024-07-13T09:33:00.000+07:00,8,2024-07-13,9
29826,165000,2024-07-13T11:06:00.000+07:00,4,2024-07-13,11
30404,250000,2024-07-15T12:33:00.000+07:00,7,2024-07-15,12
30527,540000,2024-07-16T18:30:00.000+07:00,10,2024-07-16,18
31107,450000,2024-07-18T09:25:00.000+07:00,11,2024-07-18,9
31316,170000,2024-07-19T15:38:00.000+07:00,4,2024-07-19,15
31423,455000,2024-07-19T08:19:00.000+07:00,10,2024-07-19,8
31500,235000,2024-07-19T17:25:00.000+07:00,6,2024-07-19,17
31582,115000,2024-07-20T14:41:00.000+07:00,3,2024-07-20,14
31663,375000,2024-07-20T14:34:00.000+07:00,9,2024-07-20,14
31747,250000,2024-07-21T21:38:00.000+07:00,4,2024-07-21,21
32493,50000,2024-07-24T14:35:00.000+07:00,1,2024-07-24,14
32592,150000,2024-07-24T09:10:00.000+07:00,3,2024-07-24,9
33606,200000,2024-07-28T18:42:00.000+07:00,4,2024-07-28,18
33739,590000,2024-07-29T21:51:00.000+07:00,12,2024-07-29,21
33781,90000,2024-07-29T12:47:00.000+07:00,3,2024-07-29,12
33849,585000,2024-07-29T09:41:00.000+07:00,9,2024-07-29,9
33904,295000,2024-07-29T12:35:00.000+07:00,8,2024-07-29,12
34566,385000,2024-08-01T16:49:00.000+07:00,6,2024-08-01,16
34569,475000,2024-08-01T21:42:00.000+07:00,10,2024-08-01,21
34708,195000,2024-08-01T08:45:00.000+07:00,4,2024-08-01,8
34947,370000,2024-08-02T08:34:00.000+07:00,5,2024-08-02,8
35338,465000,2024-08-04T14:02:00.000+07:00,8,2024-08-04,14
35604,215000,2024-08-05T12:58:00.000+07:00,6,2024-08-05,12
36026,125000,2024-08-06T13:08:00.000+07:00,2,2024-08-06,13
36316,120000,2024-08-08T16:50:00.000+07:00,3,2024-08-08,16
36654,385000,2024-08-09T17:31:00.000+07:00,7,2024-08-09,17
36736,80000,2024-08-09T17:05:00.000+07:00,3,2024-08-09,17
37519,55000,2024-08-12T17:24:00.000+07:00,1,2024-08-12,17
37692,365000,2024-08-13T18:22:00.000+07:00,9,2024-08-13,18
37704,535000,2024-08-13T14:12:00.000+07:00,10,2024-08-13,14
37880,320000,2024-08-13T14:14:00.000+07:00,6,2024-08-13,14
38139,105000,2024-08-14T22:08:00.000+07:00,3,2024-08-14,22
38333,80000,2024-08-15T09:24:00.000+07:00,1,2024-08-15,9
38486,330000,2024-08-16T14:51:00.000+07:00,6,2024-08-16,14
38783,400000,2024-08-17T18:19:00.000+07:00,9,2024-08-17,18
39233,490000,2024-08-19T20:29:00.000+07:00,10,2024-08-19,20
39398,110000,2024-08-19T09:57:00.000+07:00,2,2024-08-19,9
39513,245000,2024-08-20T14:15:00.000+07:00,6,2024-08-20,14
39637,80000,2024-08-20T11:56:00.000+07:00,2,2024-08-20,11
39746,135000,2024-08-21T14:25:00.000+07:00,3,2024-08-21,14
40533,75000,2024-08-24T08:55:00.000+07:00,2,2024-08-24,8
40551,450000,2024-08-24T08:24:00.000+07:00,9,2024-08-24,8
40591,80000,2024-08-24T08:39:00.000+07:00,1,2024-08-24,8
40669,30000,2024-08-25T10:08:00.000+07:00,1,2024-08-25,10
40788,200000,2024-08-25T22:01:00.000+07:00,4,2024-08-25,22
40939,755000,2024-08-26T15:26:00.000+07:00,13,2024-08-26,15
41224,390000,2024-08-27T15:35:00.000+07:00,6,2024-08-27,15
41288,535000,2024-08-27T20:00:00.000+07:00,11,2024-08-27,20
41457,530000,2024-08-28T14:39:00.000+07:00,12,2024-08-28,14
41634,520000,2024-08-28T16:01:00.000+07:00,11,2024-08-28,16
41717,25000,2024-08-29T08:55:00.000+07:00,1,2024-08-29,8
41773,245000,2024-08-29T20:59:00.000+07:00,4,2024-08-29,20
42001,410000,2024-08-30T16:07:00.000+07:00,7,2024-08-30,16
42624,500000,2024-09-01T21:42:00.000+07:00,11,2024-09-01,21
43068,150000,2024-09-04T18:42:00.000+07:00,3,2024-09-04,18
43205,310000,2024-09-05T20:39:00.000+07:00,6,2024-09-05,20
43336,130000,2024-09-06T09:31:00.000+07:00,4,2024-09-06,9
43783,600000,2024-09-08T10:02:00.000+07:00,11,2024-09-08,10
44063,520000,2024-09-11T19:04:00.000+07:00,11,2024-09-11,19
44193,460000,2024-09-11T21:24:00.000+07:00,11,2024-09-11,21
44597,135000,2024-09-14T21:11:00.000+07:00,3,2024-09-14,21
44777,375000,2024-09-16T08:35:00.000+07:00,8,2024-09-16,8
44959,45000,2024-09-17T16:15:00.000+07:00,1,2024-09-17,16
45398,550000,2024-09-20T13:43:00.000+07:00,10,2024-09-20,13
7133,535000,2024-03-13T09:23:00.000+07:00,11,2024-03-13,9
34857,415000,2024-08-02T15:28:00.000+07:00,8,2024-08-02,15
37429,210000,2024-08-12T11:33:00.000+07:00,3,2024-08-12,11
39224,165000,2024-08-19T21:33:00.000+07:00,3,2024-08-19,21
41861,515000,2024-08-29T16:16:00.000+07:00,10,2024-08-29,16
42044,285000,2024-08-30T13:03:00.000+07:00,9,2024-08-30,13
42613,310000,2024-09-01T08:55:00.000+07:00,8,2024-09-01,8
45968,90000,2024-09-24T20:06:00.000+07:00,2,2024-09-24,20
46087,175000,2024-09-25T21:38:00.000+07:00,4,2024-09-25,21
46337,150000,2024-09-27T12:22:00.000+07:00,3,2024-09-27,12
46554,180000,2024-09-28T14:19:00.000+07:00,4,2024-09-28,14
46627,350000,2024-09-29T14:39:00.000+07:00,7,2024-09-29,14
47003,480000,2024-10-01T14:47:00.000+07:00,8,2024-10-01,14
47100,185000,2024-10-02T13:49:00.000+07:00,4,2024-10-02,13
47267,80000,2024-10-03T19:57:00.000+07:00,2,2024-10-03,19
47672,125000,2024-10-06T22:18:00.000+07:00,4,2024-10-06,22
47685,310000,2024-10-06T09:22:00.000+07:00,5,2024-10-06,9
47892,560000,2024-10-07T22:24:00.000+07:00,11,2024-10-07,22
47980,215000,2024-10-08T20:08:00.000+07:00,3,2024-10-08,20
48213,110000,2024-10-09T14:34:00.000+07:00,2,2024-10-09,14
48336,675000,2024-10-10T16:23:00.000+07:00,11,2024-10-10,16
49092,55000,2024-10-15T08:48:00.000+07:00,1,2024-10-15,8
49435,410000,2024-10-17T12:35:00.000+07:00,7,2024-10-17,12
50061,500000,2024-10-20T20:06:00.000+07:00,10,2024-10-20,20
50497,570000,2024-10-23T14:20:00.000+07:00,10,2024-10-23,14
50559,525000,2024-10-23T20:12:00.000+07:00,10,2024-10-23,20
50854,80000,2024-10-25T15:08:00.000+07:00,2,2024-10-25,15
51076,210000,2024-10-27T18:39:00.000+07:00,5,2024-10-27,18
51109,160000,2024-10-27T16:07:00.000+07:00,4,2024-10-27,16
51250,350000,2024-10-29T16:11:00.000+07:00,5,2024-10-29,16
51419,175000,2024-10-29T08:22:00.000+07:00,4,2024-10-29,8
51441,625000,2024-10-30T11:32:00.000+07:00,9,2024-10-30,11
51449,490000,2024-10-30T20:13:00.000+07:00,7,2024-10-30,20
51630,585000,2024-10-31T14:41:00.000+07:00,13,2024-10-31,14
51983,505000,2024-11-02T17:19:00.000+07:00,10,2024-11-02,17
52054,350000,2024-11-02T17:49:00.000+07:00,7,2024-11-02,17
52192,135000,2024-11-03T13:01:00.000+07:00,3,2024-11-03,13
52246,150000,2024-11-04T11:52:00.000+07:00,4,2024-11-04,11
52345,290000,2024-11-04T21:53:00.000+07:00,4,2024-11-04,21
52750,355000,2024-11-06T09:52:00.000+07:00,7,2024-11-06,9
53085,90000,2024-11-09T13:02:00.000+07:00,2,2024-11-09,13
53306,370000,2024-11-10T13:39:00.000+07:00,8,2024-11-10,13
53557,790000,2024-11-11T18:17:00.000+07:00,11,2024-11-11,18
53626,150000,2024-11-11T22:35:00.000+07:00,3,2024-11-11,22
53656,720000,2024-11-12T16:48:00.000+07:00,12,2024-11-12,16
54098,440000,2024-11-14T08:04:00.000+07:00,9,2024-11-14,8
54136,580000,2024-11-15T16:44:00.000+07:00,11,2024-11-15,16
54218,415000,2024-11-15T15:37:00.000+07:00,9,2024-11-15,15
54275,270000,2024-11-16T13:35:00.000+07:00,6,2024-11-16,13
54531,135000,2024-11-18T22:45:00.000+07:00,3,2024-11-18,22
54568,230000,2024-11-18T08:28:00.000+07:00,5,2024-11-18,8
54762,165000,2024-11-19T13:21:00.000+07:00,3,2024-11-19,13
55128,515000,2024-11-21T18:56:00.000+07:00,9,2024-11-21,18
55462,510000,2024-11-24T15:23:00.000+07:00,11,2024-11-24,15
55564,510000,2024-11-24T10:07:00.000+07:00,9,2024-11-24,10
55595,815000,2024-11-25T21:39:00.000+07:00,13,2024-11-25,21
55835,100000,2024-11-27T20:16:00.000+07:00,2,2024-11-27,20
56103,50000,2024-11-29T10:14:00.000+07:00,1,2024-11-29,10
56795,340000,2024-12-03T18:05:00.000+07:00,6,2024-12-03,18
57433,310000,2024-12-08T12:34:00.000+07:00,7,2024-12-08,12
57663,240000,2024-12-10T18:29:00.000+07:00,3,2024-12-10,18
57760,175000,2024-12-11T09:35:00.000+07:00,5,2024-12-11,9
57853,340000,2024-12-12T20:40:00.000+07:00,8,2024-12-12,20
57967,525000,2024-12-13T14:18:00.000+07:00,10,2024-12-13,14
58179,150000,2024-12-14T11:44:00.000+07:00,2,2024-12-14,11
58423,480000,2024-12-15T12:53:00.000+07:00,10,2024-12-15,12
58542,355000,2024-12-16T09:05:00.000+07:00,6,2024-12-16,9
58928,680000,2024-12-18T08:20:00.000+07:00,12,2024-12-18,8
59000,275000,2024-12-18T11:53:00.000+07:00,8,2024-12-18,11
59008,390000,2024-12-18T21:44:00.000+07:00,9,2024-12-18,21
59964,375000,2024-12-25T10:21:00.000+07:00,9,2024-12-25,10
60397,420000,2024-12-28T16:22:00.000+07:00,9,2024-12-28,16
60633,60000,2024-12-30T14:03:00.000+07:00,2,2024-12-30,14
187,300000,2024-01-03T18:27:00.000+07:00,6,2024-01-03,18
649,425000,2024-01-08T12:22:00.000+07:00,8,2024-01-08,12
729,305000,2024-01-08T20:24:00.000+07:00,7,2024-01-08,20
778,160000,2024-01-08T10:34:00.000+07:00,3,2024-01-08,10
1434,400000,2024-01-16T16:44:00.000+07:00,7,2024-01-16,16
1530,210000,2024-01-17T20:37:00.000+07:00,5,2024-01-17,20
1762,30000,2024-01-19T22:29:00.000+07:00,1,2024-01-19,22
1939,270000,2024-01-21T14:57:00.000+07:00,6,2024-01-21,14
2017,150000,2024-01-22T20:48:00.000+07:00,3,2024-01-22,20
3108,50000,2024-02-02T09:39:00.000+07:00,1,2024-02-02,9
3386,505000,2024-02-05T13:30:00.000+07:00,8,2024-02-05,13
3468,50000,2024-02-06T13:11:00.000+07:00,2,2024-02-06,13
3567,210000,2024-02-08T19:50:00.000+07:00,5,2024-02-08,19
3701,80000,2024-02-09T20:17:00.000+07:00,1,2024-02-09,20
3752,810000,2024-02-09T20:38:00.000+07:00,15,2024-02-09,20
3853,245000,2024-02-10T11:07:00.000+07:00,6,2024-02-10,11
4903,640000,2024-02-20T19:53:00.000+07:00,12,2024-02-20,19
5535,160000,2024-02-27T22:39:00.000+07:00,3,2024-02-27,22
5904,425000,2024-03-02T08:55:00.000+07:00,9,2024-03-02,8
5980,80000,2024-03-03T11:20:00.000+07:00,2,2024-03-03,11
6284,255000,2024-03-06T17:31:00.000+07:00,7,2024-03-06,17
6440,135000,2024-03-07T22:43:00.000+07:00,3,2024-03-07,22
6568,335000,2024-03-08T19:49:00.000+07:00,7,2024-03-08,19
7292,160000,2024-03-14T12:04:00.000+07:00,3,2024-03-14,12
7353,90000,2024-03-15T08:09:00.000+07:00,3,2024-03-15,8
7358,295000,2024-03-15T21:20:00.000+07:00,4,2024-03-15,21
7618,290000,2024-03-17T09:12:00.000+07:00,6,2024-03-17,9
7624,45000,2024-03-17T12:55:00.000+07:00,1,2024-03-17,12
7827,500000,2024-03-20T19:38:00.000+07:00,9,2024-03-20,19
7978,555000,2024-03-22T14:29:00.000+07:00,10,2024-03-22,14
8113,185000,2024-03-23T20:21:00.000+07:00,4,2024-03-23,20
8158,50000,2024-03-23T10:51:00.000+07:00,1,2024-03-23,10
8247,505000,2024-03-24T20:57:00.000+07:00,10,2024-03-24,20
8256,285000,2024-03-24T13:09:00.000+07:00,7,2024-03-24,13
8531,225000,2024-03-26T14:32:00.000+07:00,5,2024-03-26,14
8594,350000,2024-03-27T16:22:00.000+07:00,7,2024-03-27,16
9077,195000,2024-04-02T21:36:00.000+07:00,6,2024-04-02,21
9125,210000,2024-04-03T13:37:00.000+07:00,6,2024-04-03,13
9155,535000,2024-04-03T11:51:00.000+07:00,10,2024-04-03,11
9529,350000,2024-04-07T09:43:00.000+07:00,8,2024-04-07,9
9611,260000,2024-04-08T20:48:00.000+07:00,4,2024-04-08,20
9695,200000,2024-04-09T17:22:00.000+07:00,5,2024-04-09,17
10133,200000,2024-04-13T10:36:00.000+07:00,4,2024-04-13,10
10289,200000,2024-04-16T22:37:00.000+07:00,5,2024-04-16,22
10467,495000,2024-04-18T10:18:00.000+07:00,10,2024-04-18,10
10935,525000,2024-04-23T16:41:00.000+07:00,11,2024-04-23,16
10958,470000,2024-04-23T10:56:00.000+07:00,11,2024-04-23,10
11190,295000,2024-04-25T14:35:00.000+07:00,8,2024-04-25,14
11203,400000,2024-04-25T16:49:00.000+07:00,9,2024-04-25,16
11254,300000,2024-04-26T14:07:00.000+07:00,6,2024-04-26,14
11748,320000,2024-05-01T18:14:00.000+07:00,7,2024-05-01,18
11804,635000,2024-05-01T08:58:00.000+07:00,12,2024-05-01,8
12007,390000,2024-05-02T12:32:00.000+07:00,8,2024-05-02,12
12048,315000,2024-05-02T11:16:00.000+07:00,6,2024-05-02,11
