order_id,total_price,time,quantity
28208,295000,2024-07-07 16:56:00,7
28209,30000,2024-07-07 09:47:00,1
28210,380000,2024-07-07 10:11:00,5
28211,30000,2024-07-07 12:27:00,1
28212,315000,2024-07-07 12:35:00,7
28213,120000,2024-07-07 14:13:00,3
28214,440000,2024-07-07 21:12:00,8
28215,240000,2024-07-07 20:32:00,3
28216,160000,2024-07-07 20:36:00,2
28217,240000,2024-07-07 20:35:00,7
28218,75000,2024-07-07 12:46:00,3
28219,265000,2024-07-07 12:12:00,6
28220,25000,2024-07-07 09:50:00,1
28221,240000,2024-07-07 18:06:00,7
28222,270000,2024-07-07 14:44:00,6
28223,345000,2024-07-07 12:43:00,6
28224,285000,2024-07-07 20:19:00,7
28225,115000,2024-07-07 17:17:00,2
28226,90000,2024-07-07 22:59:00,2
28227,150000,2024-07-07 14:31:00,4
28228,165000,2024-07-07 19:22:00,5
28229,240000,2024-07-07 11:10:00,5
28230,180000,2024-07-07 10:49:00,4
28231,75000,2024-07-07 11:40:00,2
28232,445000,2024-07-07 18:32:00,10
28233,220000,2024-07-07 21:30:00,4
28234,650000,2024-07-07 14:01:00,11
28235,110000,2024-07-07 09:09:00,3
28236,135000,2024-07-07 18:06:00,3
28237,150000,2024-07-07 16:31:00,3
28238,330000,2024-07-07 13:12:00,6
28239,580000,2024-07-07 12:55:00,11
28240,205000,2024-07-07 16:47:00,5
28241,150000,2024-07-07 13:06:00,3
28242,110000,2024-07-07 19:45:00,2
28243,215000,2024-07-07 10:04:00,3
28244,195000,2024-07-07 19:53:00,5
28245,70000,2024-07-07 19:40:00,2
28246,420000,2024-07-07 09:37:00,9
28247,545000,2024-07-07 12:16:00,8
28248,50000,2024-07-07 22:30:00,2
28249,165000,2024-07-07 20:42:00,3
28250,425000,2024-07-07 20:19:00,8
28251,140000,2024-07-07 12:03:00,2
28252,330000,2024-07-07 11:36:00,6
28253,325000,2024-07-07 09:30:00,7
28254,205000,2024-07-07 16:39:00,5
28255,300000,2024-07-07 08:56:00,6
28256,325000,2024-07-07 08:25:00,5
28257,425000,2024-07-07 15:14:00,10
28258,435000,2024-07-07 16:49:00,7
28259,455000,2024-07-07 16:41:00,10
28260,75000,2024-07-07 12:09:00,3
28261,325000,2024-07-07 20:50:00,7
28262,50000,2024-07-07 18:29:00,1
28263,180000,2024-07-07 10:07:00,4
28264,50000,2024-07-07 09:36:00,2
28265,280000,2024-07-07 09:09:00,7
28266,160000,2024-07-07 16:35:00,4
28267,535000,2024-07-07 09:42:00,12
28268,275000,2024-07-07 18:51:00,6
28269,260000,2024-07-07 22:04:00,6
28270,375000,2024-07-07 19:36:00,10
28271,520000,2024-07-07 17:17:00,11
28272,195000,2024-07-07 21:23:00,5
28273,380000,2024-07-07 21:47:00,7
28274,65000,2024-07-07 10:46:00,2
28275,305000,2024-07-07 11:48:00,6
28276,345000,2024-07-07 21:40:00,7
28277,440000,2024-07-07 19:56:00,11
28278,230000,2024-07-07 19:27:00,5
28279,55000,2024-07-07 15:53:00,1
28280,275000,2024-07-07 08:51:00,7
28281,325000,2024-07-07 17:47:00,7
28282,340000,2024-07-07 12:32:00,8
28283,150000,2024-07-07 12:56:00,3
28284,315000,2024-07-07 15:07:00,7
28285,225000,2024-07-07 13:05:00,5
28286,195000,2024-07-07 14:43:00,5
28287,230000,2024-07-07 17:42:00,6
28288,180000,2024-07-07 19:21:00,5
28289,175000,2024-07-07 20:31:00,4
28290,140000,2024-07-07 13:47:00,5
28291,210000,2024-07-07 15:28:00,3
28292,135000,2024-07-07 16:49:00,3
28293,105000,2024-07-07 11:53:00,3
28294,530000,2024-07-07 14:06:00,10
28295,160000,2024-07-07 08:31:00,2
28296,615000,2024-07-07 08:33:00,12
28297,115000,2024-07-07 21:46:00,4
28298,480000,2024-07-07 16:00:00,9
28299,130000,2024-07-07 09:35:00,3
28300,90000,2024-07-07 16:23:00,3
28301,170000,2024-07-07 19:03:00,4
28302,590000,2024-07-07 21:34:00,10
28303,430000,2024-07-07 09:24:00,9
28304,355000,2024-07-07 19:35:00,7
28305,250000,2024-07-07 16:25:00,5
28306,70000,2024-07-07 21:41:00,1
28307,255000,2024-07-07 12:43:00,6
28308,165000,2024-07-07 10:00:00,4
28309,400000,2024-07-07 13:57:00,6
28310,565000,2024-07-07 09:13:00,12
28311,405000,2024-07-07 10:00:00,10
28312,400000,2024-07-07 12:43:00,7
28313,210000,2024-07-07 11:42:00,6
28314,275000,2024-07-07 15:41:00,5
28315,375000,2024-07-07 10:13:00,6
28316,80000,2024-07-07 08:41:00,3
28317,180000,2024-07-07 16:32:00,4
28318,480000,2024-07-07 15:34:00,11
28319,605000,2024-07-07 20:21:00,12
28320,345000,2024-07-07 16:43:00,7
28321,510000,2024-07-07 22:42:00,12
28322,145000,2024-07-07 08:34:00,3
28323,35000,2024-07-07 18:15:00,1
28324,80000,2024-07-07 11:42:00,2
28325,190000,2024-07-07 20:50:00,5
28326,280000,2024-07-07 08:09:00,6
28327,385000,2024-07-07 21:23:00,11
28328,45000,2024-07-07 11:34:00,1
28329,345000,2024-07-07 19:33:00,9
28330,45000,2024-07-07 09:29:00,1
28331,395000,2024-07-07 16:41:00,11
28332,360000,2024-07-07 14:58:00,7
28333,285000,2024-07-07 15:48:00,7
28334,450000,2024-07-07 16:20:00,9
28335,260000,2024-07-07 11:17:00,6
28336,240000,2024-07-07 12:18:00,6
28337,440000,2024-07-07 16:11:00,11
28338,40000,2024-07-07 08:50:00,1
28339,90000,2024-07-07 09:01:00,2
28340,315000,2024-07-07 19:29:00,7
28341,265000,2024-07-07 21:05:00,5
28342,330000,2024-07-07 10:10:00,7
28343,460000,2024-07-07 21:48:00,9
28344,430000,2024-07-07 14:34:00,7
28345,385000,2024-07-07 15:36:00,8
28346,100000,2024-07-07 13:37:00,2
28347,275000,2024-07-07 15:14:00,6
28348,190000,2024-07-07 11:27:00,4
28349,395000,2024-07-07 17:24:00,7
28350,380000,2024-07-07 15:27:00,10
28351,170000,2024-07-07 19:21:00,3
28352,90000,2024-07-07 14:38:00,3
28353,640000,2024-07-07 17:02:00,12
28354,565000,2024-07-07 22:18:00,10
28355,485000,2024-07-07 13:29:00,9
28356,420000,2024-07-07 12:23:00,10
28357,35000,2024-07-07 21:35:00,1
28358,595000,2024-07-07 14:15:00,10
28359,305000,2024-07-07 12:08:00,9
28360,445000,2024-07-07 19:51:00,11
28361,340000,2024-07-07 13:35:00,6
28362,120000,2024-07-07 09:24:00,3
28363,435000,2024-07-07 12:15:00,11
28364,700000,2024-07-07 08:10:00,14
28365,685000,2024-07-07 22:42:00,13
28366,210000,2024-07-07 19:50:00,3
28367,210000,2024-07-07 17:37:00,3
28368,355000,2024-07-07 11:12:00,10
28369,445000,2024-07-07 20:03:00,11
28370,135000,2024-07-07 09:37:00,3
28371,105000,2024-07-07 21:18:00,3
28372,160000,2024-07-07 14:09:00,2
28373,310000,2024-07-07 22:39:00,10
28374,490000,2024-07-07 17:18:00,9
28375,465000,2024-07-07 18:54:00,11
28376,155000,2024-07-07 19:12:00,5
28377,440000,2024-07-07 13:06:00,9
28378,425000,2024-07-07 21:55:00,9
28379,240000,2024-07-07 17:07:00,3
28380,395000,2024-07-07 17:18:00,9
28381,170000,2024-07-07 10:38:00,4
28382,165000,2024-07-07 16:35:00,3
28383,415000,2024-07-07 09:44:00,9
28384,260000,2024-07-07 16:10:00,6
28385,215000,2024-07-07 17:12:00,5
28386,135000,2024-07-07 09:49:00,3
28387,355000,2024-07-07 20:51:00,5
28388,380000,2024-07-07 09:38:00,9
28389,285000,2024-07-08 19:39:00,6
28390,260000,2024-07-08 11:42:00,7
28391,515000,2024-07-08 14:26:00,11
28392,145000,2024-07-08 21:01:00,4
28393,595000,2024-07-08 21:15:00,10
28394,185000,2024-07-08 18:37:00,6
28395,60000,2024-07-08 15:14:00,2
28396,430000,2024-07-08 09:28:00,9
28397,160000,2024-07-08 20:21:00,4
28398,160000,2024-07-08 08:20:00,3
28399,335000,2024-07-08 09:50:00,9
28400,45000,2024-07-08 11:09:00,1
28401,245000,2024-07-08 14:35:00,5
28402,340000,2024-07-08 15:39:00,9
28403,100000,2024-07-08 20:17:00,2
28404,375000,2024-07-08 15:31:00,8
28405,395000,2024-07-08 17:27:00,8
28406,210000,2024-07-08 12:17:00,3
28407,235000,2024-07-08 09:01:00,6
28408,190000,2024-07-08 20:07:00,4
28409,190000,2024-07-08 15:56:00,5
28410,140000,2024-07-08 09:08:00,2
28411,380000,2024-07-08 22:25:00,9
28412,45000,2024-07-08 10:21:00,1
28413,70000,2024-07-08 22:11:00,2
28414,425000,2024-07-08 08:41:00,9
28415,330000,2024-07-08 20:03:00,6
28416,280000,2024-07-08 13:06:00,7
28417,100000,2024-07-08 18:10:00,2
28418,70000,2024-07-08 19:33:00,1
28419,35000,2024-07-08 20:06:00,1
28420,380000,2024-07-08 20:16:00,11
28421,75000,2024-07-08 17:28:00,2
28422,560000,2024-07-08 08:51:00,10
28423,515000,2024-07-08 15:45:00,12
28424,115000,2024-07-08 16:15:00,3
28425,285000,2024-07-08 15:49:00,6
28426,260000,2024-07-08 11:38:00,7
28427,515000,2024-07-08 16:25:00,12
28428,145000,2024-07-08 18:27:00,3
28429,205000,2024-07-08 17:02:00,7
28430,590000,2024-07-08 21:12:00,13
28431,150000,2024-07-08 18:33:00,4
28432,50000,2024-07-08 08:20:00,1
28433,380000,2024-07-08 08:02:00,8
28434,220000,2024-07-08 14:37:00,5
28435,45000,2024-07-08 15:05:00,1
28436,555000,2024-07-08 14:35:00,11
28437,405000,2024-07-08 15:20:00,8
28438,120000,2024-07-08 14:37:00,3
28439,330000,2024-07-08 20:26:00,7
28440,500000,2024-07-08 15:42:00,10
28441,370000,2024-07-08 20:55:00,7
28442,215000,2024-07-08 08:01:00,6
28443,230000,2024-07-08 14:15:00,6
28444,425000,2024-07-08 18:42:00,10
28445,540000,2024-07-08 15:09:00,10
28446,540000,2024-07-08 12:23:00,12
28447,240000,2024-07-08 11:02:00,3
28448,275000,2024-07-08 08:33:00,5
28449,170000,2024-07-08 16:51:00,4
28450,540000,2024-07-08 14:55:00,11
28451,580000,2024-07-08 19:44:00,11
28452,320000,2024-07-08 20:36:00,7
28453,240000,2024-07-08 11:43:00,3
28454,385000,2024-07-08 14:26:00,8
28455,475000,2024-07-08 16:11:00,9
28456,90000,2024-07-08 21:03:00,2
28457,135000,2024-07-08 19:49:00,3
28458,140000,2024-07-08 22:17:00,3
28459,335000,2024-07-08 09:24:00,9
28460,465000,2024-07-08 13:19:00,11
28461,215000,2024-07-08 19:02:00,5
28462,400000,2024-07-08 18:22:00,10
28463,380000,2024-07-08 19:44:00,8
28464,325000,2024-07-08 15:13:00,8
28465,290000,2024-07-08 15:36:00,6
28466,215000,2024-07-08 19:20:00,5
28467,35000,2024-07-08 17:30:00,1
28468,385000,2024-07-08 08:01:00,8
28469,430000,2024-07-08 08:57:00,8
28470,585000,2024-07-08 14:27:00,10
28471,290000,2024-07-08 14:30:00,5
28472,385000,2024-07-08 09:52:00,7
28473,230000,2024-07-08 08:23:00,6
28474,270000,2024-07-08 17:21:00,6
28475,395000,2024-07-08 15:44:00,6
28476,330000,2024-07-08 12:01:00,7
28477,140000,2024-07-08 12:11:00,2
28478,235000,2024-07-08 13:55:00,5
28479,390000,2024-07-08 14:18:00,7
28480,410000,2024-07-08 19:40:00,6
28481,115000,2024-07-08 13:26:00,4
28482,355000,2024-07-08 20:20:00,9
28483,280000,2024-07-08 22:14:00,6
28484,320000,2024-07-08 21:35:00,6
28485,580000,2024-07-08 12:50:00,10
28486,235000,2024-07-08 12:45:00,5
28487,435000,2024-07-08 12:05:00,8
28488,170000,2024-07-08 17:48:00,4
28489,185000,2024-07-08 11:08:00,4
28490,405000,2024-07-08 12:32:00,9
28491,80000,2024-07-08 15:16:00,2
28492,100000,2024-07-08 08:35:00,2
28493,140000,2024-07-08 09:26:00,2
28494,140000,2024-07-08 16:38:00,2
28495,165000,2024-07-08 11:42:00,5
28496,165000,2024-07-08 22:33:00,3
28497,465000,2024-07-08 18:20:00,10
28498,490000,2024-07-08 22:23:00,10
28499,215000,2024-07-08 16:06:00,5
28500,260000,2024-07-08 14:22:00,4
28501,360000,2024-07-08 17:30:00,8
28502,395000,2024-07-08 08:18:00,11
28503,280000,2024-07-08 22:52:00,7
28504,50000,2024-07-08 22:58:00,1
28505,50000,2024-07-08 09:20:00,1
28506,400000,2024-07-08 20:25:00,8
28507,380000,2024-07-08 21:54:00,8
28508,170000,2024-07-08 11:36:00,4
28509,405000,2024-07-08 10:03:00,8
28510,215000,2024-07-08 15:19:00,5
28511,310000,2024-07-08 16:07:00,8
28512,35000,2024-07-08 14:55:00,1
28513,570000,2024-07-08 19:04:00,12
28514,465000,2024-07-08 18:57:00,10
28515,485000,2024-07-08 19:00:00,10
28516,110000,2024-07-08 12:03:00,3
28517,340000,2024-07-08 12:05:00,7
28518,160000,2024-07-08 22:34:00,2
28519,90000,2024-07-08 19:03:00,3
28520,245000,2024-07-08 08:10:00,7
28521,460000,2024-07-08 10:52:00,9
28522,415000,2024-07-08 11:35:00,10
28523,290000,2024-07-08 21:06:00,5
28524,80000,2024-07-08 16:55:00,1
28525,455000,2024-07-08 17:47:00,11
28526,270000,2024-07-08 10:23:00,6
28527,460000,2024-07-08 15:56:00,10
28528,165000,2024-07-08 16:57:00,4
28529,505000,2024-07-08 12:14:00,10
28530,160000,2024-07-08 20:53:00,2
28531,475000,2024-07-08 09:31:00,11
28532,125000,2024-07-08 09:51:00,4
28533,645000,2024-07-08 14:12:00,10
28534,450000,2024-07-08 22:22:00,10
28535,430000,2024-07-08 12:43:00,7
28536,50000,2024-07-08 16:23:00,2
28537,230000,2024-07-08 18:42:00,5
28538,345000,2024-07-08 16:00:00,9
28539,350000,2024-07-08 08:34:00,8
28540,55000,2024-07-08 21:37:00,1
28541,150000,2024-07-08 10:19:00,3
28542,165000,2024-07-08 13:19:00,5
28543,135000,2024-07-08 10:41:00,3
28544,515000,2024-07-08 22:04:00,11
28545,405000,2024-07-08 20:12:00,6
28546,340000,2024-07-08 21:47:00,6
28547,215000,2024-07-08 22:47:00,5
28548,255000,2024-07-08 19:26:00,7
28549,175000,2024-07-08 15:24:00,4
28550,50000,2024-07-08 18:27:00,1
28551,245000,2024-07-08 09:41:00,5
28552,300000,2024-07-08 10:19:00,6
28553,130000,2024-07-08 18:59:00,4
28554,160000,2024-07-08 20:18:00,4
28555,85000,2024-07-08 18:21:00,2
28556,440000,2024-07-08 17:44:00,9
28557,450000,2024-07-08 08:31:00,8
28558,55000,2024-07-08 15:55:00,1
28559,80000,2024-07-08 22:38:00,2
28560,325000,2024-07-08 21:11:00,6
28561,500000,2024-07-08 12:30:00,10
28562,350000,2024-07-08 12:26:00,9
28563,110000,2024-07-08 19:50:00,2
28564,75000,2024-07-08 17:04:00,2
28565,335000,2024-07-08 08:51:00,8
28566,205000,2024-07-08 20:07:00,4
28567,30000,2024-07-08 18:25:00,1
28568,535000,2024-07-08 11:50:00,11
28569,520000,2024-07-08 22:30:00,10
28570,45000,2024-07-08 11:55:00,1
28571,650000,2024-07-08 11:32:00,14
28572,245000,2024-07-08 17:17:00,5
28573,435000,2024-07-08 08:50:00,7
28574,90000,2024-07-08 08:18:00,2
28575,445000,2024-07-08 11:56:00,9
28576,235000,2024-07-08 08:10:00,5
28577,155000,2024-07-08 10:40:00,3
28578,610000,2024-07-08 22:27:00,13
28579,465000,2024-07-08 20:05:00,9
28580,705000,2024-07-08 09:24:00,14
28581,180000,2024-07-08 18:00:00,4
28582,100000,2024-07-08 21:31:00,2
28583,50000,2024-07-08 08:29:00,2
28584,645000,2024-07-08 15:40:00,13
28585,365000,2024-07-08 20:02:00,6
28586,90000,2024-07-08 21:08:00,2
28587,275000,2024-07-08 09:11:00,7
28588,420000,2024-07-08 14:11:00,9
28589,315000,2024-07-08 20:28:00,6
28590,300000,2024-07-08 14:12:00,7
28591,165000,2024-07-08 12:09:00,4
28592,70000,2024-07-08 11:24:00,1
28593,165000,2024-07-08 15:45:00,4
28594,205000,2024-07-08 19:48:00,5
28595,165000,2024-07-08 18:23:00,3
28596,130000,2024-07-08 10:13:00,3
28597,410000,2024-07-08 20:41:00,9
28598,370000,2024-07-08 09:38:00,8
28599,330000,2024-07-08 21:31:00,5
28600,260000,2024-07-08 08:02:00,5
28601,65000,2024-07-08 12:48:00,2
28602,440000,2024-07-08 20:28:00,11
28603,225000,2024-07-08 09:21:00,5
28604,385000,2024-07-08 16:05:00,10
28605,315000,2024-07-08 21:14:00,6
28606,470000,2024-07-08 21:37:00,10
28607,375000,2024-07-08 19:15:00,8
28608,75000,2024-07-08 21:57:00,3
28609,490000,2024-07-08 08:01:00,9
28610,220000,2024-07-08 20:44:00,4
28611,70000,2024-07-08 12:57:00,1
28612,425000,2024-07-08 16:42:00,9
28613,160000,2024-07-08 16:54:00,4
28614,420000,2024-07-08 10:34:00,9
28615,340000,2024-07-08 15:43:00,7
28616,295000,2024-07-08 09:29:00,6
28617,400000,2024-07-08 15:08:00,10
28618,535000,2024-07-08 19:40:00,12
28619,575000,2024-07-08 10:38:00,10
28620,45000,2024-07-08 18:49:00,1
28621,515000,2024-07-08 17:37:00,10
28622,695000,2024-07-08 08:06:00,12
28623,310000,2024-07-08 12:31:00,7
28624,140000,2024-07-08 11:09:00,2
28625,100000,2024-07-08 16:28:00,2
28626,270000,2024-07-08 10:35:00,5
28627,265000,2024-07-08 14:54:00,8
28628,440000,2024-07-08 20:02:00,10
28629,435000,2024-07-08 18:36:00,10
28630,335000,2024-07-08 09:46:00,8
28631,590000,2024-07-08 18:07:00,11
28632,345000,2024-07-08 19:02:00,7
28633,220000,2024-07-08 09:34:00,6
28634,240000,2024-07-08 10:17:00,4
28635,160000,2024-07-08 12:23:00,2
28636,585000,2024-07-08 15:09:00,11
28637,620000,2024-07-08 14:04:00,14
28638,60000,2024-07-08 22:14:00,2
28639,570000,2024-07-08 22:22:00,12
28640,285000,2024-07-08 19:33:00,6
28641,110000,2024-07-08 14:02:00,4
28642,370000,2024-07-08 17:02:00,10
28643,265000,2024-07-08 18:03:00,5
28644,230000,2024-07-08 12:54:00,5
28645,355000,2024-07-08 13:47:00,8
28646,395000,2024-07-08 15:12:00,10
28647,370000,2024-07-08 16:08:00,7
28648,300000,2024-07-08 08:52:00,5
28649,225000,2024-07-08 16:19:00,6
28650,240000,2024-07-08 18:48:00,5
28651,25000,2024-07-08 12:13:00,1
28652,420000,2024-07-08 14:32:00,7
28653,200000,2024-07-08 17:57:00,4
28654,570000,2024-07-08 20:35:00,13
28655,475000,2024-07-08 18:22:00,11
28656,160000,2024-07-09 10:01:00,3
28657,235000,2024-07-09 10:05:00,5
28658,380000,2024-07-09 22:49:00,7
28659,285000,2024-07-09 12:16:00,7
28660,525000,2024-07-09 18:29:00,9
28661,410000,2024-07-09 09:36:00,6
28662,415000,2024-07-09 12:04:00,9
28663,260000,2024-07-09 09:19:00,7
28664,535000,2024-07-09 13:02:00,10
28665,355000,2024-07-09 19:54:00,7
28666,210000,2024-07-09 21:59:00,3
28667,75000,2024-07-09 11:19:00,3
28668,285000,2024-07-09 09:51:00,7
28669,85000,2024-07-09 21:43:00,2
28670,290000,2024-07-09 13:39:00,5
28671,360000,2024-07-09 08:52:00,7
28672,310000,2024-07-09 18:57:00,6
28673,465000,2024-07-09 12:07:00,9
28674,320000,2024-07-09 09:00:00,8
28675,375000,2024-07-09 14:13:00,9
28676,695000,2024-07-09 21:21:00,12
28677,210000,2024-07-09 21:51:00,3
28678,150000,2024-07-09 13:46:00,3
28679,110000,2024-07-09 21:35:00,2
28680,450000,2024-07-09 16:09:00,8
28681,375000,2024-07-09 16:40:00,7
28682,520000,2024-07-09 15:30:00,10
28683,80000,2024-07-09 16:17:00,2
28684,165000,2024-07-09 13:26:00,4
28685,35000,2024-07-09 12:15:00,1
28686,395000,2024-07-09 11:14:00,9
28687,170000,2024-07-09 17:24:00,3
28688,475000,2024-07-09 22:26:00,9
28689,250000,2024-07-09 08:53:00,6
28690,35000,2024-07-09 22:07:00,1
28691,205000,2024-07-09 13:37:00,3
28692,80000,2024-07-09 11:05:00,2
28693,335000,2024-07-09 17:58:00,7
28694,225000,2024-07-09 15:26:00,5
28695,25000,2024-07-09 17:33:00,1
28696,560000,2024-07-09 18:28:00,12
28697,290000,2024-07-09 13:44:00,4
28698,140000,2024-07-09 19:00:00,4
28699,305000,2024-07-09 09:56:00,5
28700,485000,2024-07-09 19:44:00,9
28701,105000,2024-07-09 14:27:00,3
28702,120000,2024-07-09 12:20:00,3
28703,50000,2024-07-09 17:25:00,2
28704,350000,2024-07-09 09:00:00,6
28705,240000,2024-07-09 13:16:00,3
28706,205000,2024-07-09 19:49:00,3
28707,405000,2024-07-09 09:06:00,7
28708,315000,2024-07-09 10:38:00,8
28709,320000,2024-07-09 18:03:00,7
28710,260000,2024-07-09 14:40:00,6
28711,285000,2024-07-09 12:27:00,7
28712,400000,2024-07-09 11:07:00,8
28713,80000,2024-07-09 11:55:00,2
28714,55000,2024-07-09 14:27:00,1
28715,585000,2024-07-09 11:55:00,10
28716,145000,2024-07-09 12:25:00,4
28717,220000,2024-07-09 17:55:00,4
28718,75000,2024-07-09 12:13:00,2
28719,110000,2024-07-09 21:25:00,2
28720,430000,2024-07-09 21:53:00,7
28721,295000,2024-07-09 14:30:00,6
28722,370000,2024-07-09 11:22:00,8
28723,105000,2024-07-09 18:08:00,3
28724,75000,2024-07-09 10:19:00,3
28725,120000,2024-07-09 20:52:00,3
28726,360000,2024-07-09 14:05:00,9
28727,70000,2024-07-09 14:40:00,2
28728,215000,2024-07-09 19:00:00,4
28729,95000,2024-07-09 08:51:00,2
28730,80000,2024-07-09 19:13:00,1
28731,380000,2024-07-09 18:03:00,9
28732,170000,2024-07-09 17:59:00,4
28733,235000,2024-07-09 22:01:00,5
28734,105000,2024-07-09 19:24:00,3
28735,60000,2024-07-09 22:46:00,2
28736,595000,2024-07-09 10:28:00,11
28737,160000,2024-07-09 08:41:00,4
28738,325000,2024-07-09 13:21:00,7
28739,195000,2024-07-09 15:51:00,5
28740,125000,2024-07-09 15:44:00,3
28741,95000,2024-07-09 09:02:00,2
28742,305000,2024-07-09 17:07:00,5
28743,40000,2024-07-09 18:54:00,1
28744,45000,2024-07-09 16:11:00,1
28745,25000,2024-07-09 08:53:00,1
28746,370000,2024-07-09 08:25:00,6
28747,415000,2024-07-09 15:50:00,9
28748,180000,2024-07-09 16:01:00,6
28749,420000,2024-07-09 09:05:00,9
28750,180000,2024-07-09 22:42:00,4
28751,130000,2024-07-09 16:16:00,4
28752,225000,2024-07-09 18:49:00,5
28753,130000,2024-07-09 14:21:00,3
28754,460000,2024-07-09 20:24:00,7
28755,660000,2024-07-09 17:35:00,12
28756,325000,2024-07-09 12:23:00,7
28757,570000,2024-07-09 20:16:00,11
28758,435000,2024-07-09 11:47:00,10
28759,105000,2024-07-09 21:03:00,3
28760,190000,2024-07-09 10:28:00,5
28761,205000,2024-07-09 19:30:00,5
28762,285000,2024-07-09 12:15:00,7
28763,110000,2024-07-09 17:51:00,2
28764,180000,2024-07-09 15:12:00,3
28765,135000,2024-07-09 13:57:00,3
28766,325000,2024-07-09 20:50:00,8
28767,45000,2024-07-09 10:22:00,1
28768,320000,2024-07-09 19:37:00,7
28769,80000,2024-07-09 09:12:00,2
28770,465000,2024-07-09 10:58:00,10
28771,80000,2024-07-09 10:01:00,2
28772,375000,2024-07-09 21:43:00,8
28773,285000,2024-07-09 16:46:00,4
28774,365000,2024-07-09 16:31:00,8
28775,335000,2024-07-09 09:03:00,7
28776,355000,2024-07-09 09:32:00,9
28777,35000,2024-07-09 16:36:00,1
28778,450000,2024-07-09 21:05:00,8
28779,360000,2024-07-09 12:36:00,7
28780,385000,2024-07-09 08:26:00,9
28781,305000,2024-07-09 09:53:00,6
28782,450000,2024-07-09 17:56:00,10
28783,150000,2024-07-09 11:21:00,3
28784,550000,2024-07-09 20:51:00,10
28785,570000,2024-07-09 15:48:00,11
28786,375000,2024-07-09 16:58:00,11
28787,200000,2024-07-09 18:10:00,5
28788,270000,2024-07-09 18:12:00,4
28789,435000,2024-07-09 09:42:00,8
28790,270000,2024-07-09 16:04:00,6
28791,135000,2024-07-09 08:02:00,3
28792,520000,2024-07-09 08:51:00,11
28793,145000,2024-07-09 15:26:00,4
28794,160000,2024-07-09 22:03:00,4
28795,390000,2024-07-09 20:51:00,8
28796,620000,2024-07-09 19:10:00,12
28797,290000,2024-07-09 18:14:00,7
28798,220000,2024-07-09 15:22:00,5
28799,450000,2024-07-09 20:26:00,10
28800,505000,2024-07-09 17:11:00,11
28801,120000,2024-07-09 09:14:00,3
28802,130000,2024-07-09 12:15:00,3
28803,190000,2024-07-09 19:00:00,4
28804,110000,2024-07-09 08:15:00,2
28805,210000,2024-07-09 09:26:00,3
28806,490000,2024-07-09 16:52:00,11
28807,260000,2024-07-09 13:50:00,4
28808,275000,2024-07-09 13:56:00,8
28809,165000,2024-07-09 11:11:00,3
28810,80000,2024-07-09 14:29:00,1
28811,235000,2024-07-09 17:37:00,6
28812,335000,2024-07-09 09:14:00,7
28813,35000,2024-07-09 12:55:00,1
28814,325000,2024-07-09 14:35:00,6
28815,395000,2024-07-09 13:31:00,8
28816,85000,2024-07-09 17:44:00,2
28817,475000,2024-07-09 22:31:00,9
28818,345000,2024-07-09 21:06:00,6
28819,260000,2024-07-09 14:13:00,7
28820,740000,2024-07-09 18:14:00,12
28821,160000,2024-07-09 08:15:00,3
28822,435000,2024-07-09 14:52:00,7
28823,210000,2024-07-09 12:52:00,4
28824,385000,2024-07-09 08:53:00,8
28825,215000,2024-07-09 13:12:00,5
28826,90000,2024-07-09 13:45:00,2
28827,75000,2024-07-09 19:32:00,3
28828,470000,2024-07-09 22:22:00,9
28829,385000,2024-07-09 08:44:00,9
28830,345000,2024-07-09 12:59:00,10
28831,435000,2024-07-09 20:47:00,7
28832,520000,2024-07-09 22:36:00,9
28833,265000,2024-07-09 19:10:00,5
28834,155000,2024-07-09 18:36:00,4
28835,240000,2024-07-09 22:00:00,4
28836,350000,2024-07-09 19:34:00,6
28837,180000,2024-07-09 22:35:00,5
28838,320000,2024-07-09 15:23:00,6
28839,240000,2024-07-09 16:56:00,3
28840,385000,2024-07-09 10:53:00,10
28841,255000,2024-07-09 18:45:00,6
28842,525000,2024-07-09 16:24:00,10
28843,40000,2024-07-09 14:18:00,1
28844,80000,2024-07-09 22:03:00,2
28845,135000,2024-07-09 14:27:00,3
28846,170000,2024-07-09 13:33:00,4
28847,465000,2024-07-09 09:28:00,9
28848,225000,2024-07-09 21:21:00,6
28849,315000,2024-07-09 17:16:00,6
28850,510000,2024-07-09 21:01:00,9
28851,425000,2024-07-09 16:03:00,11
28852,385000,2024-07-09 22:02:00,10
28853,85000,2024-07-09 22:00:00,2
28854,315000,2024-07-09 09:24:00,7
28855,160000,2024-07-09 17:01:00,3
28856,460000,2024-07-09 22:00:00,8
28857,330000,2024-07-09 10:10:00,7
28858,195000,2024-07-09 22:53:00,5
28859,265000,2024-07-09 15:23:00,5
28860,50000,2024-07-09 09:28:00,2
28861,55000,2024-07-09 22:24:00,1
28862,305000,2024-07-09 21:11:00,7
28863,195000,2024-07-09 09:08:00,4
28864,555000,2024-07-09 15:38:00,10
28865,210000,2024-07-09 12:07:00,6
28866,655000,2024-07-09 08:41:00,11
28867,395000,2024-07-09 16:51:00,9
28868,380000,2024-07-09 08:31:00,9
28869,325000,2024-07-09 22:43:00,8
28870,195000,2024-07-09 16:55:00,6
28871,480000,2024-07-09 22:40:00,10
28872,705000,2024-07-09 11:19:00,13
28873,545000,2024-07-09 08:39:00,11
